_id,event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,malicious_ip_flag,mitre_id,technique_name,tactic,hours_of_day,weekend_falg,severity_score,event_frequency,threat_feed_match,alerts_per_user
6a68f5eeebeef97fd60f2f8f,EVT00307,2025-08-02T01:30:00.000Z,98.62.56.201,10.0.5.37,david,Brute Force,SMB,India,India,Device-115,Linux,Failed,High,15,No,CVE-2024-1045,8.5,Database-01,Sales,false,T1110,Brute Force,Credential Access,1,true,3,189,false,307
6a68f5eeebeef97fd60f2f90,EVT00308,2025-08-02T01:35:00.000Z,67.249.148.10,10.0.6.21,john,SQL Injection Attempt,TCP,India,India,Device-148,Windows 10,Detected,Critical,0,No,CVE-2024-2201,2.5,Finance-PC-02,Finance,false,,,,1,true,4,195,false,302
6a68f5eeebeef97fd60f2f91,EVT00309,2025-08-02T01:40:00.000Z,211.142.61.173,10.0.5.9,alice,USB Device Connected,HTTP,India,India,Device-186,Linux,Success,Medium,0,No,CVE-2024-2201,0.2,HR-PC-01,IT,false,,,,1,true,2,170,false,291
6a68f5eeebeef97fd60f2f92,EVT00310,2025-08-02T01:45:00.000Z,76.143.190.37,10.0.7.15,admin,File Access,SSH,India,India,Device-114,Windows 10,Success,Medium,0,No,CVE-2023-1234,6.3,Database-01,Finance,false,,,,1,true,2,198,false,302
6a68f5eeebeef97fd60f2f93,EVT00311,2025-08-02T01:50:00.000Z,222.87.144.89,10.0.3.166,alex,Brute Force,HTTP,India,India,Device-158,Windows 11,Detected,High,8,No,CVE-2023-1234,4.6,HR-PC-01,Sales,false,T1110,Brute Force,Credential Access,1,true,3,189,false,275
6a68f5eeebeef97fd60f2f94,EVT00312,2025-08-02T01:55:00.000Z,58.176.28.84,10.0.1.172,david,File Access,SMB,India,India,Device-184,Linux,Detected,Low,0,No,CVE-2024-2201,1.4,Database-01,IT,false,,,,1,true,1,198,false,307
6a68f5eeebeef97fd60f2f95,EVT00313,2025-08-02T02:00:00.000Z,125.239.163.120,10.0.8.21,david,Privilege Escalation,SMB,India,India,Device-72,Linux,Success,High,0,No,CVE-2024-1045,8.9,WebServer,HR,false,,,,2,true,3,191,false,307
6a68f5eeebeef97fd60f2f96,EVT00314,2025-08-02T02:05:00.000Z,109.111.75.1,10.0.8.174,root,File Access,TCP,India,India,Device-26,Windows 11,Blocked,Low,0,No,,6.8,Firewall,Finance,false,,,,2,true,1,198,false,323
6a68f5eeebeef97fd60f2f97,EVT00315,2025-08-02T02:10:00.000Z,20.211.230.77,10.0.6.239,david,File Access,SSH,India,India,Device-160,Linux,Failed,Medium,0,No,CVE-2023-1234,6,Finance-PC-02,IT,false,,,,2,true,2,198,false,307
6a68f5eeebeef97fd60f2f98,EVT00316,2025-08-02T02:15:00.000Z,213.72.135.251,10.0.10.12,admin,SQL Injection Attempt,HTTP,India,India,Device-188,Linux,Success,High,0,No,,8.8,HR-PC-01,IT,false,,,,2,true,3,195,false,302
6a68f5eeebeef97fd60f2f99,EVT00317,2025-08-02T02:20:00.000Z,159.8.220.141,10.0.9.103,admin,Brute Force,SSH,India,India,Device-15,Windows 11,Failed,High,7,No,CVE-2023-1234,6.5,HR-PC-01,HR,false,T1110,Brute Force,Credential Access,2,true,3,189,false,302
6a68f5eeebeef97fd60f2f9a,EVT00318,2025-08-02T02:25:00.000Z,146.71.72.195,10.0.2.151,john,Privilege Escalation,HTTP,India,India,Device-8,Windows 11,Detected,Critical,0,No,CVE-2023-1234,7.9,Finance-PC-02,Sales,false,,,,2,true,4,191,false,302
6a68f5eeebeef97fd60f2f9b,EVT00319,2025-08-02T02:30:00.000Z,108.122.194.213,10.0.4.159,admin,Port Scan,SMB,India,India,Device-83,Windows 11,Failed,Low,0,No,CVE-2023-1234,2.6,Firewall,Sales,false,T1046,Malware Detection,Discovery,2,true,1,177,false,302
6a68f5eeebeef97fd60f2f9c,EVT00320,2025-08-02T02:35:00.000Z,65.62.46.183,10.0.5.104,david,Phishing Email,HTTPS,India,India,Device-108,Linux,Detected,Medium,0,No,CVE-2023-1234,3.8,WebServer,IT,false,T1566,Phishing,Intial Access,2,true,2,157,false,307
6a68f5eeebeef97fd60f2f9d,EVT00321,2025-08-02T02:40:00.000Z,196.118.52.6,10.0.5.20,alex,USB Device Connected,HTTP,India,India,Device-178,Windows 10,Success,Medium,0,No,CVE-2024-1045,1.4,WebServer,HR,false,,,,2,true,2,170,false,275
6a68f5eeebeef97fd60f2f9e,EVT00322,2025-08-02T02:45:00.000Z,178.186.95.60,10.0.0.75,alex,Privilege Escalation,SSH,India,India,Device-140,Linux,Detected,Critical,0,No,CVE-2024-2201,8.2,WebServer,Finance,false,,,,2,true,4,191,false,275
6a68f5eeebeef97fd60f2f9f,EVT00323,2025-08-02T02:50:00.000Z,51.100.92.79,10.0.1.66,john,USB Device Connected,SSH,India,India,Device-161,Linux,Blocked,Low,0,No,CVE-2024-1045,4.5,Finance-PC-02,IT,false,,,,2,true,1,170,false,302
6a68f5eeebeef97fd60f2fa0,EVT00324,2025-08-02T02:55:00.000Z,60.1.84.117,10.0.9.33,alice,SQL Injection Attempt,SSH,India,India,Device-39,Windows 10,Blocked,Critical,0,No,CVE-2024-2201,8.3,Database-01,HR,false,,,,2,true,4,195,false,291
6a68f5eeebeef97fd60f2fa1,EVT00325,2025-08-02T03:00:00.000Z,2.29.18.220,10.0.7.73,john,Privilege Escalation,SMB,India,India,Device-193,Linux,Success,High,0,No,,6,Database-01,HR,false,,,,3,true,3,191,false,302
6a68f5eeebeef97fd60f2fa2,EVT00326,2025-08-02T03:05:00.000Z,41.87.225.244,10.0.5.14,david,Login Success,SMB,India,India,Device-129,Windows 10,Blocked,Medium,18,No,CVE-2024-1045,9.7,Firewall,IT,false,,,,3,true,2,179,false,307
6a68f5eeebeef97fd60f2fa3,EVT00327,2025-08-02T03:10:00.000Z,126.117.162.241,10.0.1.172,alice,Malware Detection,HTTP,India,India,Device-69,Linux,Detected,High,0,Yes,CVE-2024-2201,1.1,WebServer,Finance,false,T1059,Command and Scripting Interpreter,Execution,3,true,3,165,false,291
6a68f5eeebeef97fd60f2fa4,EVT00328,2025-08-02T03:15:00.000Z,15.167.81.11,10.0.0.8,alice,Port Scan,HTTP,India,India,Device-8,Linux,Blocked,Low,0,No,CVE-2023-1234,7.2,Firewall,Sales,false,T1046,Malware Detection,Discovery,3,true,1,177,false,291
6a68f5eeebeef97fd60f2fa5,EVT00329,2025-08-02T03:20:00.000Z,52.89.179.184,10.0.1.202,alice,SQL Injection Attempt,HTTP,India,India,Device-93,Windows 11,Detected,Critical,0,No,CVE-2023-1234,4.5,Firewall,IT,false,,,,3,true,4,195,false,291
6a68f5eeebeef97fd60f2fa6,EVT00330,2025-08-02T03:25:00.000Z,61.45.159.134,10.0.5.21,admin,Malware Detection,SMB,India,India,Device-153,Windows 10,Failed,High,0,Yes,CVE-2024-2201,7.7,HR-PC-01,IT,false,T1059,Command and Scripting Interpreter,Execution,3,true,3,165,false,302
6a68f5eeebeef97fd60f2fa7,EVT00331,2025-08-02T03:30:00.000Z,55.237.69.199,10.0.3.214,admin,Brute Force,SSH,India,India,Device-19,Windows 10,Failed,Critical,18,No,CVE-2024-1045,9.3,HR-PC-01,Sales,false,T1110,Brute Force,Credential Access,3,true,4,189,false,302
6a68f5eeebeef97fd60f2fa8,EVT00332,2025-08-02T03:35:00.000Z,28.184.232.124,10.0.10.230,david,File Access,HTTP,India,India,Device-151,Windows 10,Failed,Low,0,No,CVE-2024-2201,3.3,Database-01,IT,false,,,,3,true,1,198,false,307
6a68f5eeebeef97fd60f2fa9,EVT00333,2025-08-02T03:40:00.000Z,83.55.67.53,10.0.5.121,alex,File Access,HTTPS,India,India,Device-145,Windows 11,Success,Medium,0,No,CVE-2023-1234,1.3,Finance-PC-02,HR,false,,,,3,true,2,198,false,275
6a68f5eeebeef97fd60f2faa,EVT00334,2025-08-02T03:45:00.000Z,40.145.60.249,10.0.5.58,alice,Privilege Escalation,HTTPS,India,India,Device-51,Windows 11,Detected,High,0,No,CVE-2024-1045,4.2,Database-01,IT,false,,,,3,true,3,191,false,291
6a68f5eeebeef97fd60f2fab,EVT00335,2025-08-02T03:50:00.000Z,99.71.201.89,10.0.9.195,root,File Access,SSH,India,India,Device-155,Windows 11,Success,Low,0,No,CVE-2024-1045,7.5,Database-01,Sales,false,,,,3,true,1,198,false,323
6a68f5eeebeef97fd60f2fac,EVT00336,2025-08-02T03:55:00.000Z,198.162.129.143,10.0.0.136,root,USB Device Connected,HTTPS,India,India,Device-7,Windows 10,Detected,Medium,0,No,CVE-2024-1045,1.7,HR-PC-01,IT,false,,,,3,true,2,170,false,323
6a68f5eeebeef97fd60f2fad,EVT00337,2025-08-02T04:00:00.000Z,181.244.206.234,10.0.0.125,admin,File Access,SMB,India,India,Device-21,Windows 11,Blocked,Low,0,No,CVE-2023-1234,6.1,HR-PC-01,Finance,false,,,,4,true,1,198,false,302
6a68f5eeebeef97fd60f2fae,EVT00338,2025-08-02T04:05:00.000Z,105.70.113.175,10.0.6.160,alex,Privilege Escalation,TCP,India,India,Device-64,Windows 11,Failed,High,0,No,CVE-2024-2201,1.9,WebServer,HR,false,,,,4,true,3,191,false,275
6a68f5eeebeef97fd60f2faf,EVT00339,2025-08-02T04:10:00.000Z,132.170.185.90,10.0.10.182,david,File Access,HTTP,India,India,Device-90,Windows 10,Success,Low,0,No,CVE-2024-1045,9.1,Finance-PC-02,HR,false,,,,4,true,1,198,false,307
6a68f5eeebeef97fd60f2fb0,EVT00340,2025-08-02T04:15:00.000Z,95.47.237.132,10.0.6.97,alice,SQL Injection Attempt,TCP,India,India,Device-118,Windows 10,Failed,Critical,0,No,CVE-2024-2201,7,WebServer,Finance,false,,,,4,true,4,195,false,291
6a68f5eeebeef97fd60f2fb1,EVT00341,2025-08-02T04:20:00.000Z,220.179.238.206,10.0.5.113,root,File Access,TCP,India,India,Device-38,Linux,Failed,Low,0,No,,2.3,HR-PC-01,HR,false,,,,4,true,1,198,false,323
6a68f5eeebeef97fd60f2fb2,EVT00342,2025-08-02T04:25:00.000Z,114.183.188.214,10.0.0.180,alex,Phishing Email,HTTP,India,India,Device-100,Linux,Blocked,Low,0,No,CVE-2024-2201,6.6,Firewall,Sales,false,T1566,Phishing,Intial Access,4,true,1,157,false,275
6a68f5eeebeef97fd60f2fb3,EVT00343,2025-08-02T04:30:00.000Z,118.42.27.27,10.0.8.69,alex,Privilege Escalation,HTTPS,India,India,Device-55,Windows 10,Failed,Critical,0,No,CVE-2024-1045,2.8,Finance-PC-02,Sales,false,,,,4,true,4,191,false,275
6a68f5eeebeef97fd60f2fb4,EVT00344,2025-08-02T04:35:00.000Z,75.248.47.106,10.0.3.180,john,Port Scan,SSH,India,India,Device-32,Linux,Blocked,Medium,0,No,,0.3,HR-PC-01,HR,false,T1046,Malware Detection,Discovery,4,true,2,177,false,302
6a68f5eeebeef97fd60f2fb5,EVT00345,2025-08-02T04:40:00.000Z,50.16.225.34,10.0.1.176,david,USB Device Connected,TCP,India,India,Device-13,Windows 11,Detected,Low,0,No,CVE-2024-1045,6.9,Finance-PC-02,Sales,false,,,,4,true,1,170,false,307
6a68f5eeebeef97fd60f2fb6,EVT00346,2025-08-02T04:45:00.000Z,65.60.46.219,10.0.10.137,root,Privilege Escalation,SMB,India,India,Device-94,Windows 11,Failed,High,0,No,CVE-2024-1045,8.6,Finance-PC-02,IT,false,,,,4,true,3,191,false,323
6a68f5eeebeef97fd60f2fb7,EVT00347,2025-08-02T04:50:00.000Z,99.37.230.79,10.0.5.53,david,Brute Force,SSH,India,India,Device-17,Windows 10,Blocked,High,0,No,,3,Database-01,Sales,false,T1110,Brute Force,Credential Access,4,true,3,189,false,307
6a68f5eeebeef97fd60f2fb8,EVT00348,2025-08-02T04:55:00.000Z,20.46.124.17,10.0.6.221,root,Login Success,SSH,India,India,Device-142,Windows 10,Success,Medium,4,No,CVE-2023-1234,4.9,HR-PC-01,HR,false,,,,4,true,2,179,false,323
6a68f5eeebeef97fd60f2fb9,EVT00349,2025-08-02T05:00:00.000Z,53.137.7.128,10.0.10.170,root,Port Scan,SSH,India,India,Device-37,Windows 11,Blocked,Low,0,No,CVE-2023-1234,4.4,Firewall,Sales,false,T1046,Malware Detection,Discovery,5,true,1,177,false,323
6a68f5eeebeef97fd60f2fba,EVT00350,2025-08-02T05:05:00.000Z,181.203.42.6,10.0.3.141,john,Phishing Email,HTTP,India,India,Device-157,Linux,Blocked,Medium,0,No,CVE-2023-1234,5.6,WebServer,IT,false,T1566,Phishing,Intial Access,5,true,2,157,false,302
6a68f5eeebeef97fd60f2fbb,EVT00351,2025-08-02T05:10:00.000Z,220.169.122.186,10.0.3.136,john,Login Success,SMB,India,India,Device-22,Linux,Failed,Low,1,No,CVE-2024-2201,6.4,Firewall,Finance,false,,,,5,true,1,179,false,302
6a68f5eeebeef97fd60f2fbc,EVT00352,2025-08-02T05:15:00.000Z,197.105.0.157,10.0.9.128,john,SQL Injection Attempt,HTTP,India,India,Device-98,Windows 11,Failed,High,0,No,,2.6,Database-01,Sales,false,,,,5,true,3,195,false,302
6a68f5eeebeef97fd60f2fbd,EVT00353,2025-08-02T05:20:00.000Z,63.214.103.107,10.0.9.98,admin,Malware Detection,HTTP,India,India,Device-150,Windows 11,Failed,Critical,0,Yes,,0.6,Database-01,Sales,false,T1059,Command and Scripting Interpreter,Execution,5,true,4,165,false,302
6a68f5eeebeef97fd60f2fbe,EVT00354,2025-08-02T05:25:00.000Z,48.86.83.229,10.0.8.246,john,Phishing Email,SSH,India,India,Device-166,Windows 11,Detected,Medium,0,No,CVE-2024-1045,7.9,HR-PC-01,Finance,false,T1566,Phishing,Intial Access,5,true,2,157,false,302
6a68f5eeebeef97fd60f2fbf,EVT00355,2025-08-02T05:30:00.000Z,147.22.117.167,10.0.3.219,alice,SQL Injection Attempt,HTTP,India,India,Device-192,Linux,Detected,High,0,No,CVE-2024-2201,7.2,Database-01,Finance,false,,,,5,true,3,195,false,291
6a68f5eeebeef97fd60f2fc0,EVT00356,2025-08-02T05:35:00.000Z,207.103.234.132,10.0.10.136,alice,USB Device Connected,TCP,India,India,Device-60,Windows 11,Failed,Medium,0,No,CVE-2023-1234,1.2,WebServer,Sales,false,,,,5,true,2,170,false,291
6a68f5eeebeef97fd60f2fc1,EVT00357,2025-08-02T05:40:00.000Z,154.234.48.204,10.0.3.16,david,File Access,HTTP,India,India,Device-140,Linux,Failed,Medium,0,No,CVE-2023-1234,5.3,Firewall,Sales,false,,,,5,true,2,198,false,307
6a68f5eeebeef97fd60f2fc2,EVT00358,2025-08-02T05:45:00.000Z,27.192.150.131,10.0.5.81,john,SQL Injection Attempt,SSH,India,India,Device-170,Linux,Failed,Critical,0,No,CVE-2024-1045,0.8,Database-01,IT,false,,,,5,true,4,195,false,302
6a68f5eeebeef97fd60f2fc3,EVT00359,2025-08-02T05:50:00.000Z,190.114.252.165,10.0.4.221,admin,Privilege Escalation,SSH,India,India,Device-89,Windows 10,Detected,Critical,0,No,CVE-2023-1234,2,HR-PC-01,HR,false,,,,5,true,4,191,false,302
6a68f5eeebeef97fd60f2fc4,EVT00360,2025-08-02T05:55:00.000Z,87.151.231.109,10.0.10.78,alice,Brute Force,HTTPS,India,India,Device-67,Windows 11,Detected,High,12,No,CVE-2024-2201,0.4,Database-01,IT,false,T1110,Brute Force,Credential Access,5,true,3,189,false,291
6a68f5eeebeef97fd60f2fc5,EVT00361,2025-08-02T06:00:00.000Z,37.228.204.65,10.0.0.107,alice,Brute Force,HTTP,India,India,Device-82,Windows 11,Failed,High,12,No,CVE-2024-1045,4,Firewall,IT,false,T1110,Brute Force,Credential Access,6,true,3,189,false,291
6a68f5eeebeef97fd60f2fc6,EVT00362,2025-08-02T06:05:00.000Z,29.70.194.235,10.0.1.99,root,USB Device Connected,SMB,India,India,Device-186,Windows 11,Detected,Low,0,No,CVE-2023-1234,5.4,Database-01,IT,false,,,,6,true,1,170,false,323
6a68f5eeebeef97fd60f2fc7,EVT00363,2025-08-02T06:10:00.000Z,145.235.69.194,10.0.7.99,john,SQL Injection Attempt,HTTP,India,India,Device-155,Windows 11,Blocked,Critical,0,No,CVE-2024-1045,4.8,Database-01,Sales,false,,,,6,true,4,195,false,302
6a68f5eeebeef97fd60f2fc8,EVT00364,2025-08-02T06:15:00.000Z,13.79.98.3,10.0.4.108,alex,Port Scan,TCP,India,India,Device-48,Linux,Success,Medium,0,No,CVE-2023-1234,2.9,Database-01,Finance,false,T1046,Malware Detection,Discovery,6,true,2,177,false,275
6a68f5eeebeef97fd60f2fc9,EVT00365,2025-08-02T06:20:00.000Z,77.119.157.222,10.0.7.160,john,Brute Force,SMB,India,India,Device-50,Linux,Success,High,6,No,CVE-2023-1234,3.3,HR-PC-01,Sales,false,T1110,Brute Force,Credential Access,6,true,3,189,false,302
6a68f5eeebeef97fd60f2fca,EVT00366,2025-08-02T06:25:00.000Z,23.80.252.40,10.0.5.230,alice,Login Success,HTTP,India,India,Device-11,Linux,Detected,Medium,14,No,CVE-2024-2201,3.4,Firewall,HR,false,,,,6,true,2,179,false,291
6a68f5eeebeef97fd60f2fcb,EVT00367,2025-08-02T06:30:00.000Z,62.212.32.243,10.0.3.66,alice,Port Scan,SMB,India,India,Device-119,Windows 10,Detected,Low,0,No,,4.9,Finance-PC-02,HR,false,T1046,Malware Detection,Discovery,6,true,1,177,false,291
6a68f5eeebeef97fd60f2fcc,EVT00368,2025-08-02T06:35:00.000Z,100.95.146.144,10.0.6.49,root,Login Success,SSH,India,India,Device-190,Linux,Success,Medium,7,No,CVE-2023-1234,8.8,HR-PC-01,Sales,false,,,,6,true,2,179,false,323
6a68f5eeebeef97fd60f2fcd,EVT00369,2025-08-02T06:40:00.000Z,221.29.161.41,10.0.2.14,alice,Privilege Escalation,SSH,India,India,Device-62,Linux,Success,High,0,No,,0.1,Finance-PC-02,Sales,false,,,,6,true,3,191,false,291
6a68f5eeebeef97fd60f2fce,EVT00370,2025-08-02T06:45:00.000Z,63.207.90.27,10.0.3.73,alice,USB Device Connected,HTTP,India,India,Device-7,Windows 11,Failed,Medium,0,No,CVE-2023-1234,9.2,HR-PC-01,Sales,false,,,,6,true,2,170,false,291
6a68f5eeebeef97fd60f2fcf,EVT00371,2025-08-02T06:50:00.000Z,79.56.238.36,10.0.4.81,alice,Privilege Escalation,SMB,India,India,Device-139,Windows 10,Success,Critical,0,No,CVE-2024-2201,2,Finance-PC-02,HR,false,,,,6,true,4,191,false,291
6a68f5eeebeef97fd60f2fd0,EVT00372,2025-08-02T06:55:00.000Z,117.56.33.110,10.0.5.65,admin,Login Success,HTTP,India,India,Device-178,Linux,Blocked,Medium,11,No,CVE-2024-2201,4,Database-01,IT,false,,,,6,true,2,179,false,302
6a68f5eeebeef97fd60f2fd1,EVT00373,2025-08-02T07:00:00.000Z,42.117.245.42,10.0.9.110,root,USB Device Connected,SSH,India,India,Device-29,Windows 10,Success,Medium,0,No,CVE-2023-1234,9.7,Database-01,Sales,false,,,,7,true,2,170,false,323
6a68f5eeebeef97fd60f2fd2,EVT00374,2025-08-02T07:05:00.000Z,190.32.15.143,10.0.8.123,root,USB Device Connected,SMB,India,India,Device-138,Windows 11,Failed,Low,0,No,,9,HR-PC-01,Sales,false,,,,7,true,1,170,false,323
6a68f5eeebeef97fd60f2fd3,EVT00375,2025-08-02T07:10:00.000Z,66.178.170.133,10.0.5.146,admin,Phishing Email,HTTP,India,India,Device-110,Windows 11,Detected,Medium,0,No,CVE-2024-2201,6.6,Database-01,IT,false,T1566,Phishing,Intial Access,7,true,2,157,false,302
6a68f5eeebeef97fd60f2fd4,EVT00376,2025-08-02T07:15:00.000Z,217.149.17.76,10.0.7.237,david,Phishing Email,HTTP,India,India,Device-24,Linux,Failed,Medium,0,No,,5.7,Firewall,Finance,false,T1566,Phishing,Intial Access,7,true,2,157,false,307
6a68f5eeebeef97fd60f2fd5,EVT00377,2025-08-02T07:20:00.000Z,155.115.86.38,10.0.10.185,david,Privilege Escalation,SMB,India,India,Device-81,Linux,Failed,High,0,No,CVE-2023-1234,6.7,Database-01,IT,false,,,,7,true,3,191,false,307
6a68f5eeebeef97fd60f2fd6,EVT00378,2025-08-02T07:25:00.000Z,20.198.185.231,10.0.6.49,john,Malware Detection,TCP,India,India,Device-110,Windows 11,Failed,High,0,Yes,,9,WebServer,Finance,false,T1059,Command and Scripting Interpreter,Execution,7,true,3,165,false,302
6a68f5eeebeef97fd60f2fd7,EVT00379,2025-08-02T07:30:00.000Z,210.68.194.134,10.0.10.25,alex,SQL Injection Attempt,HTTPS,India,India,Device-126,Linux,Success,Critical,0,No,CVE-2023-1234,2.3,Finance-PC-02,IT,false,,,,7,true,4,195,false,275
6a68f5eeebeef97fd60f2fd8,EVT00380,2025-08-02T07:35:00.000Z,5.176.150.60,10.0.6.128,david,File Access,HTTPS,India,India,Device-13,Windows 11,Detected,Medium,0,No,CVE-2023-1234,5.9,Database-01,HR,false,,,,7,true,2,198,false,307
6a68f5eeebeef97fd60f2fd9,EVT00381,2025-08-02T07:40:00.000Z,126.211.160.194,10.0.0.227,alice,SQL Injection Attempt,HTTPS,India,India,Device-93,Linux,Success,High,0,No,CVE-2023-1234,1.3,WebServer,HR,false,,,,7,true,3,195,false,291
6a68f5eeebeef97fd60f2fda,EVT00382,2025-08-02T07:45:00.000Z,68.170.20.21,10.0.2.36,john,Login Success,HTTPS,India,India,Device-54,Windows 11,Detected,Medium,6,No,CVE-2023-1234,3.7,HR-PC-01,HR,false,,,,7,true,2,179,false,302
6a68f5eeebeef97fd60f2fdb,EVT00383,2025-08-02T07:50:00.000Z,147.91.62.9,10.0.2.107,alex,USB Device Connected,HTTPS,India,India,Device-132,Windows 11,Success,Low,0,No,,6,Firewall,Sales,false,,,,7,true,1,170,false,275
6a68f5eeebeef97fd60f2fdc,EVT00384,2025-08-02T07:55:00.000Z,144.225.238.166,10.0.9.159,admin,Privilege Escalation,SMB,India,India,Device-88,Windows 11,Blocked,Critical,0,No,CVE-2024-1045,7.8,Database-01,IT,false,,,,7,true,4,191,false,302
6a68f5eeebeef97fd60f2fdd,EVT00385,2025-08-02T08:00:00.000Z,168.201.207.163,10.0.2.212,root,Malware Detection,HTTP,India,India,Device-144,Linux,Failed,Critical,0,Yes,CVE-2023-1234,8.7,Firewall,HR,false,T1059,Command and Scripting Interpreter,Execution,8,true,4,165,false,323
6a68f5eeebeef97fd60f2fde,EVT00386,2025-08-02T08:05:00.000Z,99.227.183.172,10.0.0.245,root,Failed Login,SSH,India,India,Device-164,Windows 10,Success,High,7,No,CVE-2024-2201,1.7,Firewall,Sales,false,T1110,Brute Force,Credential Access,8,true,3,179,false,323
6a68f5eeebeef97fd60f2fdf,EVT00387,2025-08-02T08:10:00.000Z,192.162.44.246,10.0.4.179,root,Failed Login,HTTPS,India,India,Device-173,Windows 11,Success,High,10,No,,1.5,Firewall,HR,false,T1110,Brute Force,Credential Access,8,true,3,179,false,323
6a68f5eeebeef97fd60f2fe0,EVT00388,2025-08-02T08:15:00.000Z,7.0.31.18,10.0.8.93,david,Brute Force,TCP,India,India,Device-176,Linux,Success,Critical,14,No,CVE-2023-1234,5.7,WebServer,Finance,false,T1110,Brute Force,Credential Access,8,true,4,189,false,307
6a68f5eeebeef97fd60f2fe1,EVT00389,2025-08-02T08:20:00.000Z,89.32.89.46,10.0.9.2,root,SQL Injection Attempt,SSH,India,India,Device-50,Linux,Failed,High,0,No,CVE-2024-1045,4.9,HR-PC-01,Sales,false,,,,8,true,3,195,false,323
6a68f5eeebeef97fd60f2fe2,EVT00390,2025-08-02T08:25:00.000Z,185.90.158.25,10.0.4.23,root,Phishing Email,TCP,India,India,Device-147,Windows 10,Detected,Low,0,No,CVE-2024-2201,4.4,Firewall,Sales,false,T1566,Phishing,Intial Access,8,true,1,157,false,323
6a68f5eeebeef97fd60f2fe3,EVT00391,2025-08-02T08:30:00.000Z,151.76.155.150,10.0.4.235,admin,Port Scan,HTTPS,India,India,Device-9,Linux,Detected,Medium,0,No,CVE-2024-1045,4.9,HR-PC-01,Finance,false,T1046,Malware Detection,Discovery,8,true,2,177,false,302
6a68f5eeebeef97fd60f2fe4,EVT00392,2025-08-02T08:35:00.000Z,148.148.223.57,10.0.3.100,root,Failed Login,SMB,India,India,Device-19,Windows 10,Failed,High,8,No,,6.8,Database-01,Finance,false,T1110,Brute Force,Credential Access,8,true,3,179,false,323
6a68f5eeebeef97fd60f2fe5,EVT00393,2025-08-02T08:40:00.000Z,67.195.53.34,10.0.3.249,david,Failed Login,HTTPS,India,India,Device-119,Windows 10,Success,High,16,No,CVE-2023-1234,9.8,Finance-PC-02,HR,false,T1110,Brute Force,Credential Access,8,true,3,179,false,307
6a68f5eeebeef97fd60f2fe6,EVT00394,2025-08-02T08:45:00.000Z,158.65.68.220,10.0.6.15,admin,File Access,TCP,India,India,Device-113,Windows 11,Blocked,Medium,0,No,CVE-2023-1234,3.3,Database-01,HR,false,,,,8,true,2,198,false,302
6a68f5eeebeef97fd60f2fe7,EVT00395,2025-08-02T08:50:00.000Z,170.102.199.85,10.0.7.72,alice,USB Device Connected,HTTP,India,India,Device-77,Linux,Success,Low,0,No,,5.3,Finance-PC-02,HR,false,,,,8,true,1,170,false,291
6a68f5eeebeef97fd60f2fe8,EVT00396,2025-08-02T08:55:00.000Z,128.61.230.130,10.0.8.43,admin,Failed Login,HTTPS,India,India,Device-134,Linux,Detected,High,18,No,CVE-2024-1045,5.2,Finance-PC-02,HR,false,T1110,Brute Force,Credential Access,8,true,3,179,false,302
6a68f5eeebeef97fd60f2fe9,EVT00397,2025-08-02T09:00:00.000Z,216.44.243.65,10.0.9.132,alice,Failed Login,TCP,India,India,Device-86,Linux,Detected,High,7,No,CVE-2023-1234,1.5,Firewall,Sales,false,T1110,Brute Force,Credential Access,9,true,3,179,false,291
6a68f5eeebeef97fd60f2fea,EVT00398,2025-08-02T09:05:00.000Z,122.131.209.190,10.0.8.148,root,Failed Login,TCP,India,India,Device-181,Windows 11,Detected,High,3,No,CVE-2024-2201,3.8,WebServer,IT,false,T1110,Brute Force,Credential Access,9,true,3,179,false,323
6a68f5eeebeef97fd60f2feb,EVT00399,2025-08-02T09:10:00.000Z,20.200.240.240,10.0.7.192,alex,Port Scan,HTTP,India,India,Device-103,Windows 11,Blocked,Medium,0,No,CVE-2023-1234,6.8,Finance-PC-02,Sales,false,T1046,Malware Detection,Discovery,9,true,2,177,false,275
6a68f5eeebeef97fd60f2fec,EVT00400,2025-08-02T09:15:00.000Z,138.66.37.128,10.0.6.54,admin,Login Success,SSH,India,India,Device-51,Windows 10,Detected,Low,13,No,,8,WebServer,IT,false,,,,9,true,1,179,false,302
6a68f5eeebeef97fd60f2fed,EVT00401,2025-08-02T09:20:00.000Z,34.90.96.130,10.0.6.212,alice,USB Device Connected,TCP,India,India,Device-141,Windows 11,Detected,Medium,0,No,CVE-2024-1045,4.7,Database-01,Finance,false,,,,9,true,2,170,false,291
6a68f5eeebeef97fd60f2fee,EVT00402,2025-08-02T09:25:00.000Z,150.149.16.158,10.0.8.84,alice,Login Success,TCP,India,India,Device-125,Windows 11,Failed,Medium,20,No,CVE-2023-1234,9.3,Finance-PC-02,Finance,false,,,,9,true,2,179,false,291
6a68f5eeebeef97fd60f2fef,EVT00403,2025-08-02T09:30:00.000Z,108.17.151.198,10.0.0.89,john,USB Device Connected,HTTPS,India,India,Device-47,Windows 11,Failed,Low,0,No,,8.4,WebServer,HR,false,,,,9,true,1,170,false,302
